Date,Symbol,apturnover,arturnover,assetturnover,croic,commontocap,currentratio,ebitdagrowth,ebitdaqoqgrowth,efftaxrate,fcffgrowth,fcffqoqgrowth,fcfftointerestex,grossmargin,investedcapitalturnover,leverageratio,Itdebttocap,nnep,operatingmargin,profitmargin,roe_simple,stdebttocap,enterprisevalue,country,employees,security_delisted,sic,ipo_price,current_price
2017-03-13,YEXT,1.6624,4.7081,1.174,,1,1.5235,-0.600206,-0.051066,,-12.010601,,-102.5627,0.740924,-5.3231,3.9018,,-0.288107,-0.391537,-0.391096,-0.81722,0,973483904.2,United States of America,900,FALSE,7374,12.86,7.92
2017-03-09,TOCA,,,,,,,,,,,,,,,,,,,,,,,,,,,10.27,1.47
2017-03-08,MMDMU,,,,,0.127658,,,,,,,,,,10.9768,,0.000648,,,-0.01476,0.872342,240341520,United States of America,3,FALSE,6770,10.09,
2017-03-06,CLGN,0.0064,0.8982,0.0122,,2,3.8371,0.943532,,,2.792352,,667.0556,1.792656,-0.074,7.8322,,-0.147949,-25.732182,-26.138228,-0.576456,0,695318405.4,Israel,,FALSE,3842,447.5,9.34
2017-02-28,IIPR,,,0.0917,,0.809528,,,,,,,,,0.0893,1.0699,,,,-0.010957,-0.000979,0,97940258.2,United States of America,6,FALSE,6500,14.37112397,190.25
2017-02-22,HUNTU,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02,
2017-02-17,VEACU,,,,,0.009242,0.0144,,,0.309017,,,,,,1.0423,,-4.673008,,,0.809637,0.002721,1229404789,United States of America,0,FALSE,6770,10.1,
2017-02-15,GDS,1.0792,5.6488,0.1494,-0.583006,0.40223,1.0128,1.319296,,,-1.954616,,-10.4851,0.252741,0.2181,2.8639,,0.105838,0.050879,-0.202269,-0.070333,0.079846,,People's Republic of China,6,FALSE,7370,8.4799,38.38
2017-02-13,MYOV,,,,,1,10.0433,,,,,,,,,1.1124,,-0.245192,,,-0.500312,0,653418703,United Kingdom,20,FALSE,2834,10.94,13.1
2017-02-08,PLYA,2.0969,10.7157,0.3362,-0.053198,0.400296,1.2645,0.058099,0.013721,1.027355,0.942321,,-0.9089,0.445893,0.4157,2.9824,,-0.002773,0.158466,-0.000431,-0.000402,0,1826499213,Netherlands,12000,FALSE,7011,11.9999,7.43
2017-02-06,FBM,9.9739,5.8875,1.3383,0.244914,0.394224,2.2646,2.202499,0.626215,-0.082915,,,3.7973,0.291707,1.8924,3.783,,-0.045157,0.028749,0.046075,0.217818,0,1183410758,,3400,FALSE,5030,15.8,
2017-02-01,SACH,,,,-0.541108,0,,0.834802,-0.977756,,,,,,,1.2747,,-0.094387,,,0.089082,0.905709,,United States of America,11,FALSE,6798,3.037758383,5.59
2017-01-30,METC,4.2487,15.1065,0.4567,-1.690527,1,1.3138,-0.722314,0.058884,,-4.188504,,,0.008438,2.854,2.4657,,-0.130774,-0.260387,-0.252589,-0.135956,0,247402640,United States of America,349,FALSE,1220,14.55,11.93
2017-01-30,JNCE,,,0.2523,,1,4.0862,0.052222,-3.142998,,-1.617023,,,1,-0.5187,2.3767,,-0.011616,-0.268201,-0.22951,-0.098397,0,125350250,United States of America,115,FALSE,2836,17.38,6.76
2017-05-08,APPD,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,7372,,
2017-01-23,APPD,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,7372,,
2017-05-10,OBSV,,0.0204,0.0002,-4.341566,-0.788285,11.9951,-1.217078,,,-0.533329,,,1,0.0014,1.1391,,-0.288982,-4216.5,-4182.875,-0.545662,0,,Switzerland,,FALSE,2834,7.02,1.48
2017-01-23,OBSV,,0.0204,0.0002,-4.341566,-0.788285,11.9951,-1.217078,,,-0.533329,,,1,0.0014,1.1391,,-0.288982,-4216.5,-4182.875,-0.545662,0,,Switzerland,,FALSE,2834,7.02,1.48
2017-01-17,FMAX,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,3663,,
2016-09-19,FMAX,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,3663,,
2017-01-09,APTI,12.7678,2.9602,0.823,,0.9996,1.6788,0.140819,-1.005785,,-2.798641,,,0.689405,-4.8887,2.4252,,-0.054534,-0.139185,-0.135907,-0.218367,0.000179,853403461.9,United States of America,731,FALSE,7372,17.62,
2016-12-12,ACCP,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,2834,,
2016-12-05,ICHR,3.8444,15.3686,1.4363,-1.613356,0.788734,1.5543,0.474314,,-0.03224,,,-23.5282,0.161172,6.3667,1.9942,,-1.123748,0.058832,0.041065,0.11762,0,22854622,United States of America,587,FALSE,3674,10.25,40.72
2016-12-05,MACQU,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,6770,10.03,
2016-11-23,AIRG,7.0815,9.7747,1.2179,1.342702,0.943002,5.4994,18.746969,,0.002186,2.211211,,19.9404,0.443826,16.3964,1.4638,,0.013313,0.079481,0.085963,0.082912,0.029077,24772536.2,United States of America,86,FALSE,3663,26.92,9.36
2016-11-17,PTGX,,,,,1,12.9361,-1.52432,,,-2.117574,,,,,1.1203,,-0.2871,,,-0.424613,0,55215494,United States of America,64,FALSE,2834,23.95,28.8
2016-08-08,PTGX,,,,,1,12.9361,-1.52432,,,-2.117574,,,,,1.1203,,-0.2871,,,-0.424613,0,55215494,United States of America,64,FALSE,2834,23.95,28.8
2016-11-10,FOTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-08,BIOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,BIOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,SNES,,27.6522,0.0461,,0.980174,6.8108,0.390015,,,,,-68.8355,1,-0.0564,-27.901,,-0.637364,-33.069182,-33.946541,-0.997044,0.00679,40699178.4,United States of America,40,FALSE,2870,3300,0.8753
2016-10-27,CPAAU,,,,,,,,,,,,,,,,,,,,,,,United States of America,4,FALSE,6770,11.4,
2016-10-24,BL,5.1149,3.849,0.3621,-0.12539,0.993157,1.5104,0.43205,,,0.887357,,-3.9016,0.764039,0.6932,1.5455,,-0.229305,-0.181069,-0.205703,-0.090378,0.006843,1070952110,United States of America,740,FALSE,7372,24.52,83.99
2016-10-24,GOLF,8.1377,8.5013,0.8997,0.073997,0.624453,1.438,0.305762,,0.445036,1.074952,,1.6316,0.508181,1.4288,3.1967,,0.053394,0.090634,0.031493,0.067288,0.051972,1500296284,United States of America,5209,FALSE,3949,15.2443054,46.97
2016-10-21,TGLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,IRTC,11.7254,8.5526,0.728,-4.172269,0.741748,8.9753,0.199448,,,-0.110197,,-5.4613,0.67407,15.0704,1.9995,,-0.251364,-0.243195,-0.326242,-0.225827,0,73680410,United States of America,748,FALSE,3841,26.75,121.89
2016-10-10,AZRE,0.1376,4.9826,0.0956,-0.461424,0.264044,1.6267,1.254282,,,0.359263,,-5.6361,0.910163,0.1444,5.016,,0.126722,0.469395,-0.284861,-0.090481,0.08018,,India,360,FALSE,4911,16.12,14.24
2016-10-06,VVV,7.0894,5.5722,1.1144,-0.638868,-0.116187,1.6527,0.216102,0.138889,0.379592,-8.575252,,-7.5371,0.372361,4.2059,-8.3669,,-0.082836,0.18906,0.145873,-2.598291,0.089374,4521485617,United States of America,7900,FALSE,2990,20.72385629,33.43
2016-10-03,MRAM,2.557,8.0653,0.9428,-3.105547,0.768336,3.8045,0.153596,,,-0.347067,,-6.9415,0.594716,9.7595,2.487,,-0.729592,-0.627974,-0.675999,-0.621786,0.111057,17657131.8,United States of America,95,FALSE,3674,9.1,8.58
2016-09-30,SELB,,15.5592,0.1224,,0.819883,6.3342,-0.482745,,,0.208401,,-8.6209,1,-0.7484,1.7397,,-0.244826,-4.289249,-4.479772,-0.658879,0.060701,107480053.9,United States of America,39,FALSE,2834,15.02,2.37
2016-09-26,FLGT,4.3792,5.639,0.5723,-0.481116,1,7.8824,1.484787,,,0.622182,,-0.5539,0.632195,2.9473,1.0712,,-0.253673,0.05023,-0.292569,-0.098148,0,112159700,United States of America,123,FALSE,8071,9.21,63.5
2016-09-26,MRT,,,0.0927,0.07521,0.708305,,0.128845,,0,,,3.5276,1,0.0966,1.6893,,0.054614,0.446365,0.229552,0.031809,0,294450372.9,United States of America,11,FALSE,6798,9.67771825,
2017-01-17,FMAX,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,3663,,
2016-09-19,FMAX,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,3663,,
2016-09-19,ELF,3.968,7.6142,0.5918,-0.036134,0.460802,1.556,0.237194,,0.45852,,,-0.6194,0.576019,0.8225,2.7931,,0.051231,0.100533,0.023144,0.037718,0.028297,514364949.3,United States of America,277,FALSE,2844,24,27.66
2016-09-14,NH,2.8702,6.411,0.1467,-1.195267,0.691673,3.2416,-2.264411,,,-0.252539,,,0.451433,0.6052,1.4376,,-0.401493,-1.498532,-2.289712,-0.44729,0,928016461,United States of America,543,FALSE,7374,13,0.8794
2016-09-12,EVBG,7.9822,4.5863,0.9497,,1,1.2995,1.4449,,,28.378353,,6.2763,0.690719,-5.8949,6.1509,,-0.141568,-0.140879,-0.146865,-0.266481,0,246603900.5,United States of America,777,FALSE,7372,12.3,47.6
2016-08-30,PHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,MIIIU,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9499,
2016-08-22,TTD,0.1856,0.713,0.5427,0.723985,0.864125,1.5006,0.544815,,0.532737,1.8356,,16.0117,0.803495,2.9839,3.6889,,-0.19169,0.283443,0.100933,0.124602,0,-56972240,United States of America,944,FALSE,7370,2.875,62.67
2016-08-17,APFH,22.616,19.0004,1.3386,0.641288,-0.387284,1.8232,0.139466,,-0.718681,1.672555,,4.6612,0.269787,2.0609,-3.2167,,0.159919,0.117323,0.086904,-0.45248,0.000352,3071587242,United States of America,4500,TRUE,2000,25.40525072,
2016-07-14,APFH,22.616,19.0004,1.3386,0.641288,-0.387284,1.8232,0.139466,,-0.718681,1.672555,,4.6612,0.269787,2.0609,-3.2167,,0.159919,0.117323,0.086904,-0.45248,0.000352,3071587242,United States of America,4500,TRUE,2000,25.40525072,
2016-08-15,STLRU,,,,,0.072265,10.4101,,,0,,,,,,1.0257,,0.11488,,,,0,,United States of America,,FALSE,7374,10,
2016-11-17,PTGX,,,,,1,12.9361,-1.52432,,,-2.117574,,,,,1.1203,,-0.2871,,,-0.424613,0,55215494,United States of America,64,FALSE,2834,23.95,28.8
2016-08-08,PTGX,,,,,1,12.9361,-1.52432,,,-2.117574,,,,,1.1203,,-0.2871,,,-0.424613,0,55215494,United States of America,64,FALSE,2834,23.95,28.8
2016-08-05,MTFB,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52,
2016-08-05,UGCO.RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,FHB,,,0.0368,0.055792,0.128508,,0.117314,,0.380957,1.055528,,30.096,0.98801,0.0495,7.4835,,-2.20E-05,0.517789,0.320904,0.092945,0,15713436177,United States of America,2200,FALSE,6022,19.78277695,28.8
2016-11-08,BIOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,BIOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,PI,10.2114,7.4029,1.019,-0.540375,0.891508,5.8597,-0.122953,,,0.218094,,-10.0941,0.529474,3.6811,1.6092,,-0.035063,-0.004346,-0.014899,-0.013489,0.026733,295446520,United States of America,282,FALSE,3679,18,76.2
2016-08-17,APFH,22.616,19.0004,1.3386,0.641288,-0.387284,1.8232,0.139466,,-0.718681,1.672555,,4.6612,0.269787,2.0609,-3.2167,,0.159919,0.117323,0.086904,-0.45248,0.000352,3071587242,United States of America,4500,TRUE,2000,25.40525072,
2016-07-14,APFH,22.616,19.0004,1.3386,0.641288,-0.387284,1.8232,0.139466,,-0.718681,1.672555,,4.6612,0.269787,2.0609,-3.2167,,0.159919,0.117323,0.086904,-0.45248,0.000352,3071587242,United States of America,4500,TRUE,2000,25.40525072,
2016-07-11,LN,3.2403,5.448,0.5992,3.445483,0.998826,2.0212,25.694037,,0.196708,,,,0.545333,22.5454,1.5904,,-0.036438,0.300681,0.224033,0.213755,0,,Japan,3661,FALSE,7370,42,
2016-06-27,SYRS,,,0.0047,,0.997266,8.9378,-0.597782,,,-0.713042,,,1,-0.1206,1.1771,,-0.23633,-151.302839,-150.608833,-0.59233,0.002079,71016394.2,United States of America,76,FALSE,2834,15,2.19
2016-06-20,GEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,USFD,13.2688,18.6333,2.5208,0.10367,0.401567,1.4163,-0.05246,,-0.603053,1.106841,,2.253,0.17684,3.7266,4.0869,,0.117609,0.018282,0.009163,0.082754,0.012021,9257222471,United States of America,25000,FALSE,5140,23.66,35.32
2016-06-09,MSDI,3.6126,5.42,0.7271,-6.827679,0.984956,1.0143,0.128971,,,,,-27.3362,0.181058,-7.9706,-3.4878,,1.878225,-1.461993,-1.528413,-2.497186,0.015044,8245000,United States of America,8,FALSE,2834,40,0.75
2016-03-24,MSDI,3.6126,5.42,0.7271,-6.827679,0.984956,1.0143,0.128971,,,,,-27.3362,0.181058,-7.9706,-3.4878,,1.878225,-1.461993,-1.528413,-2.497186,0.015044,8245000,United States of America,8,FALSE,2834,40,0.75
2016-06-06,SRAQU,,,0.1416,,0.83488,,,,0.263735,,,,,0.1307,1.128,,0.010794,,0.188256,0.029481,0,,United States of America,178,FALSE,1311,10.3,
2016-06-02,TCMD,6.4511,5.7997,1.5245,1.070619,1,4.6569,0.250979,,0.332019,1.736507,,,0.728656,2.3785,0.9254,,0.001041,0.050531,0.034054,0.048274,0,134855004.4,United States of America,200,FALSE,3841,10.35,15.87
2016-05-31,BOLD,,,,-7.380827,1,8.6335,-1.25911,,,-1.323,,,,,1.174,,-0.169967,,,-0.499853,0,89392922.9,United States of America,207,FALSE,2836,19,
2016-05-12,BOLD,,,,-7.380827,1,8.6335,-1.25911,,,-1.323,,,,,1.174,,-0.169967,,,-0.499853,0,89392922.9,United States of America,207,FALSE,2836,19,
2016-05-26,GWRS,3.9756,9.5007,0.1256,-0.004398,0.115896,2.2695,-0.748582,-0.020576,,0.995357,,-0.0392,0.792342,0.2815,13.5388,,0.074496,0.19504,-0.084298,-0.16759,0.000193,246104154.7,United States of America,50,FALSE,4941,6.081849779,14.7
2016-05-24,CPP,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,,,
2016-05-23,MSBI,,,0.058,-0.430162,0.411072,,0.318925,,0.374551,0.403712,,-16.9758,,0.2809,11.0279,,0,,0.177891,0.098027,0.168069,698457891.3,United States of America,1100,FALSE,6022,17.83715657,27.07
2016-05-23,CLSD,,,0.0098,,0.904272,15.5912,-0.457696,,,-0.953341,,,1,-0.1238,1.2861,,-0.181749,-48.457692,-49.773077,-0.361183,0,41167939,Georgia,34,FALSE,2834,8,1.93
2016-05-16,MRUS,,,,,,,,,,,,,,,,,,,,,,,Netherlands,37,FALSE,2834,9.75,26.31
2016-05-12,TRHC,10.087,14.9761,1.4434,-0.789729,0.945421,1.4228,0.301586,,,-0.781125,,-2.7611,0.312414,2.4876,2.4572,,0.80993,0.055701,-0.058244,-0.098403,0.036515,172530325.8,United States of America,241,FALSE,7389,14.7,12.28
2016-05-31,BOLD,,,,-7.380827,1,8.6335,-1.25911,,,-1.323,,,,,1.174,,-0.169967,,,-0.499853,0,89392922.9,United States of America,207,FALSE,2836,19,
2016-05-12,BOLD,,,,-7.380827,1,8.6335,-1.25911,,,-1.323,,,,,1.174,,-0.169967,,,-0.499853,0,89392922.9,United States of America,207,FALSE,2836,19,
2016-05-09,VMET,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,2834,,
2016-05-03,NTNX,3.2774,4.5492,1.2614,,-51.381076,1.5504,0.263699,,,,,,0.66074,-5.6602,-6.0526,,-0.625242,-0.207835,-0.215,0.287613,0,1628255809,United States of America,5340,FALSE,7372,26.5,25.94
2016-05-02,NTNX,3.2774,4.5492,1.2614,,-51.381076,1.5504,0.263699,,,,,,0.66074,-5.6602,-6.0526,,-0.625242,-0.207835,-0.215,0.287613,0,1628255809,United States of America,5340,FALSE,7372,26.5,25.94
2016-05-03,NTNX,3.2774,4.5492,1.2614,,-51.381076,1.5504,0.263699,,,,,,0.66074,-5.6602,-6.0526,,-0.625242,-0.207835,-0.215,0.287613,0,1628255809,United States of America,5340,FALSE,7372,26.5,25.94
2016-05-02,NTNX,3.2774,4.5492,1.2614,,-51.381076,1.5504,0.263699,,,,,,0.66074,-5.6602,-6.0526,,-0.625242,-0.207835,-0.215,0.287613,0,1628255809,United States of America,5340,FALSE,7372,26.5,25.94
2016-04-28,SCWX,10.107,3.7646,0.4525,-0.053404,0.998833,1.4025,0.805891,,,0.952958,,,0.508981,0.7475,1.4954,,0.123212,-0.129125,-0.073116,-0.045762,0,736460310,United States of America,2663,FALSE,7372,13.55,13.95
2016-04-18,SCWX,10.107,3.7646,0.4525,-0.053404,0.998833,1.4025,0.805891,,,0.952958,,,0.508981,0.7475,1.4954,,0.123212,-0.129125,-0.073116,-0.045762,0,736460310,United States of America,2663,FALSE,7372,13.55,13.95
2016-04-28,SCWX,10.107,3.7646,0.4525,-0.053404,0.998833,1.4025,0.805891,,,0.952958,,,0.508981,0.7475,1.4954,,0.123212,-0.129125,-0.073116,-0.045762,0,736460310,United States of America,2663,FALSE,7372,13.55,13.95
2016-04-18,SCWX,10.107,3.7646,0.4525,-0.053404,0.998833,1.4025,0.805891,,,0.952958,,,0.508981,0.7475,1.4954,,0.123212,-0.129125,-0.073116,-0.045762,0,736460310,United States of America,2663,FALSE,7372,13.55,13.95
2016-04-04,AGLE,,,0.0876,,1,16.7526,-0.933814,-0.076515,,-0.094569,,,1,3.5807,1.0671,,-0.131913,-4.733362,-4.688418,-0.344599,0,-20907983.2,United States of America,61,FALSE,2834,10,4.36
2016-06-09,MSDI,3.6126,5.42,0.7271,-6.827679,0.984956,1.0143,0.128971,,,,,-27.3362,0.181058,-7.9706,-3.4878,,1.878225,-1.461993,-1.528413,-2.497186,0.015044,8245000,United States of America,8,FALSE,2834,40,0.75
2016-03-24,MSDI,3.6126,5.42,0.7271,-6.827679,0.984956,1.0143,0.128971,,,,,-27.3362,0.181058,-7.9706,-3.4878,,1.878225,-1.461993,-1.528413,-2.497186,0.015044,8245000,United States of America,8,FALSE,2834,40,0.75
2016-03-23,AMQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,HCM,3.2116,4.6005,0.7555,,0.734591,1.7597,-3.821842,,,-1.877325,,-12.816,0.276527,-39.5208,1.8673,,0.29782,-0.21611,0.067369,0.078998,0.079558,,Hong Kong,475,FALSE,2834,13.5,27.96
2016-03-02,BSLN,,,,,,,,,,,,,,,,,,,,,,,Switzerland,,FALSE,2834,,
2016-02-29,SNDX,,,0.0123,,1,10.4679,-1.103011,-0.21877,,-6.311654,,,1,-0.0592,1.3187,,-0.144105,-35.87377,-36.452459,-0.528554,0,-657636.3,United States of America,38,FALSE,2834,12.11,16.44
2014-06-18,SNDX,,,0.0123,,1,10.4679,-1.103011,-0.21877,,-6.311654,,,1,-0.0592,1.3187,,-0.144105,-35.87377,-36.452459,-0.528554,0,-657636.3,United States of America,38,FALSE,2834,12.11,16.44
2014-06-05,SNDX,,,0.0123,,1,10.4679,-1.103011,-0.21877,,-6.311654,,,1,-0.0592,1.3187,,-0.144105,-35.87377,-36.452459,-0.528554,0,-657636.3,United States of America,38,FALSE,2834,12.11,16.44
2016-02-26,AXSM,,,,,0.68894,5.2992,-1.967589,-0.185693,,-2.212332,,,,,1.2834,,-0.211471,,,-1.261002,0.008596,102388267.5,United States of America,29,FALSE,2834,7.87,26.66
2016-02-23,NORT,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,6798,,
2016-02-19,PLXP,,,0.0012,,4.282118,0.0694,0.744088,,,,,-44.595,1,-0.0205,1.1595,,-0.101072,-240.5362,-245.2639,2.114953,-3.282118,57826307.4,United States of America,12,FALSE,2834,56,6
2016-02-10,MYOK,,,0.2641,,1,5.6464,0.576501,0.725586,,0.281362,,,1,-3.3737,1.3286,,-0.022768,-0.250959,-0.247314,-0.071398,0,203940506.4,United States of America,165,FALSE,2834,7.36,
2016-02-08,OTG,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,5810,,
2016-02-03,SCCI,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,1600,,
2016-02-01,BGNE,,,0.0041,-44.293505,0.953311,10.6794,-1.096318,-0.09779,,-1.601593,,,1,-0.6361,1.2232,,-0.173135,-109.401869,-111.417757,-0.337814,0,652143752.4,Cayman Islands,876,FALSE,2834,28.97,233.47
2016-01-25,AITPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,SBBP,,,,-0.510539,0.78416,4.2364,-0.164617,,,0.776546,,-738.66,,,1.4874,,-1.235835,,,-1.453085,0,-48403000,United States of America,106,TRUE,2834,5.5,
2016-01-13,PACEU,,,,,,,,,,,,,,,,,,,,,,,United States of America,3,TRUE,,10,
2016-01-12,CTMX,,9.8417,0.0759,,1,5.2604,-0.605273,0.001172,,1.007545,,,1,-0.1823,1.9377,,-0.093027,-3.961045,-3.915442,-0.750519,0,216281704.7,United States of America,137,FALSE,2834,14.72,4.37
2016-01-06,MIRN,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14,
2015-12-30,SITE,11.8345,10.6111,2.1708,-1.849115,0.177949,3.0539,0.372263,,0.402893,,,-38.3853,0.295605,6.134,2.1953,,0.0807,0.041196,0.019909,0.329157,0.009323,1843443820,United States of America,4300,FALSE,700,25.64,174.28
2015-12-29,ACRS,,,,-32.45528,1,55.6424,-1.402652,,,-1.987536,,,,,1.0278,,-0.112178,,,-0.222252,0,72485711.5,United States of America,169,FALSE,2834,29,10.5
2015-12-23,PTI,,,,,,,,,0.256383,,,,0.584663,,,,,0.39265,0.171515,,,,Indonesia,23876,FALSE,4813,6.29,
2015-12-18,PMTS,13.9673,7.787,1.3695,0.152407,-0.389451,2.404,0.83092,,0.363411,1.175906,,1.6231,0.363051,1.8459,-10.9155,,0.053785,0.181016,0.082497,-0.356345,0.040469,2397122943,United States of America,1100,TRUE,6153,46.69093413,14.93
2015-10-08,PMTS,13.9673,7.787,1.3695,0.152407,-0.389451,2.404,0.83092,,0.363411,1.175906,,1.6231,0.363051,1.8459,-10.9155,,0.053785,0.181016,0.082497,-0.356345,0.040469,2397122943,United States of America,1100,TRUE,6153,46.69093413,14.93
2015-12-14,ANAB,,,,,,,,,,,,,1,,,,,-0.189062,-0.307609,,,1682567040,United States of America,78,FALSE,2834,16,32.5
2015-12-10,ITEK,,,,,,,,,,,,,,,,,,,,,,,,,,,41.92,16.39
2015-01-22,ITEK,,,,,,,,,,,,,,,,,,,,,,,,,,,41.92,16.39
2015-12-04,VTNR,7.735,17.2552,1.292,0.206275,0.523791,0.6881,-7.704774,0.554737,,1.292947,0.474225,4.5942,0.072792,1.8425,2.0398,,0.527283,-0.095909,-0.153236,-0.550052,0.252336,67449881.6,United States of America,215,FALSE,2911,1.81,3.81
2015-11-23,JSYNU,,,,,-1.033039,0.4293,,,,,,,,,-1.4307,,0.120737,,,0.707893,0,53652768.4,United States of America,2,FALSE,3674,9.95,
2015-11-19,MIME,11.0533,4.8078,1.0747,,0.918896,1.757,-0.276061,,,-0.664886,,6.2336,0.70524,-7.8264,3.1601,,-0.024082,-0.018147,-0.022871,-0.04155,0.057789,,United Kingdom,1500,FALSE,7372,11,79.2
2015-11-17,YRD,,10.3609,1.0044,,0.996259,3.0423,15.778038,,0.318232,4.382437,,76.2681,1,-22.9662,2.1556,,-0.006709,0.31241,0.2096,0.281838,0,,China,608,FALSE,6199,9.589377953,2.57
2015-11-16,NBLX,0.7333,6.6292,0.2877,-1.661463,1,1.6476,6.167071,,0.379089,,,-40.6142,0.807222,0.782,1.1585,,0.00083,0.697223,0.433098,0.144351,0,1145753454,United States of America,160,FALSE,4610,19.79912205,
2015-11-16,CONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,CNFR,14.7308,,0.414,,0.858352,0.3729,1.327466,,0.578313,-1.123948,,-6.6472,0.450221,-1.639,2.6789,,-0.003519,0.012047,-0.00024,-0.00022,0,-67897470.8,United States of America,148,FALSE,6331,9.36,2.49
2015-11-09,WVE,,,0.0018,,0.950379,42.2693,-2.843364,,,-1.473206,,,1,1.4545,1.0304,,-0.069755,-126.960526,-126.315789,-0.125089,0.000384,14292207.3,Singapore,250,FALSE,2834,17.05,2.15
2015-11-09,ZYNE,,,0.0101,,1,11.0259,-1.216959,,,-1.517552,,,1,-0.2092,1.147,,-0.148673,-44.930653,-45.003048,-0.316108,0,3376170.3,United States of America,25,FALSE,2834,14.09,2.52
2015-11-04,LMFA,0.3081,,0.6571,0.515983,0.454075,19.6005,-0.26981,,-0.084955,,,2.5503,0.982042,1.535,4.1287,,0.505539,0.379638,0.268885,0.298771,0,27870518,United States of America,9,FALSE,6199,445,3.44
2015-10-30,HCACU,,,,,1,3.0076,,,,,,,,,-1.295,,1.075233,,,3.264123,0,590296807.4,United States of America,,FALSE,3714,10,
2015-10-28,NK,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13,5.55
2015-10-26,TRUK,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,3714,,
2015-10-23,WYIGU,,,,,0.200434,,,,0,,,,,,1.667,,0,,,,0.000398,,China,88,FALSE,6770,9.81,
2015-10-22,VTVT,,,0.0099,,-0.937028,11.5436,-0.602409,,,-9.278494,,-27.2239,1,-0.034,4.5744,,-0.540136,-73.491329,-79.204239,0.527216,0,129891101.2,United States of America,52,FALSE,2834,7.86,0.7685
2015-06-15,VTVT,,,0.0099,,-0.937028,11.5436,-0.602409,,,-9.278494,,-27.2239,1,-0.034,4.5744,,-0.540136,-73.491329,-79.204239,0.527216,0,129891101.2,United States of America,52,FALSE,2834,7.86,0.7685
2015-10-21,FEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,ORRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,AFCO,,,0.0595,-0.322364,0.711796,,-3.713329,,,0.621614,,,,0.0623,1.2271,,0.121909,,-0.915133,-0.070164,0.146262,152721113.1,United States of America,263,TRUE,6798,6.61873504,
2015-10-16,SOLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,TAHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,PMTS,13.9673,7.787,1.3695,0.152407,-0.389451,2.404,0.83092,,0.363411,1.175906,,1.6231,0.363051,1.8459,-10.9155,,0.053785,0.181016,0.082497,-0.356345,0.040469,2397122943,United States of America,1100,TRUE,6153,46.69093413,14.93
2015-10-08,PMTS,13.9673,7.787,1.3695,0.152407,-0.389451,2.404,0.83092,,0.363411,1.175906,,1.6231,0.363051,1.8459,-10.9155,,0.053785,0.181016,0.082497,-0.356345,0.040469,2397122943,United States of America,1100,TRUE,6153,46.69093413,14.93
2015-10-07,PSAV,,,,,,,,,,,,,,,,,,,,,,,United States of America,6500,,7389,,
2015-10-06,SRVA,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,4700,,
2015-10-02,NBCPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,NVCR,0.8904,,0.1556,-18.611257,0.915679,10.2667,-0.285132,,,-0.598115,,-26.0239,0.377097,-168.8112,1.2194,,-0.222201,-3.143108,-3.372352,-0.444865,0,433365843.1,,598,FALSE,3841,20.16,64.41
